M z y MLa eta f0
2.4984374999999996 0.028212890625 0.3029296875 2.0962890625 0.2391796875 0.0018021484375000001
2.6984375 0.016962890624999998 0.2779296875 1.9212890625 0.2841796875 0.0080271484375
2.2984375 0.024462890624999997 0.32792968749999996 2.2712890624999997 0.19417968749999998 0.020477148437500002
2.3984375 0.015087890625 0.3154296875 2.1837890625 0.17167968749999998 0.0173646484375
2.7984375 0.022587890625 0.2654296875 1.8337890625 0.2616796875 0.0049146484375
2.5984374999999997 0.018837890625 0.34042968749999997 2.0087890625 0.2166796875 0.0111396484375
2.1984375 0.026337890625 0.2904296875 1.6587890625000001 0.1266796875 0.023589648437500003
2.1484375 0.017900390625 0.3466796875 1.7900390625 0.2504296875 0.0189208984375
2.5484375 0.025400390624999998 0.2966796875 2.1400390624999996 0.1604296875 0.006470898437500001
2.7484374999999996 0.021650390624999998 0.3216796875 1.6150390625000002 0.20542968749999999 0.0002458984375
2.3484374999999997 0.029150390625 0.2716796875 1.9650390624999998 0.2954296875 0.0126958984375
2.2484375 0.019775390625 0.2841796875 2.0525390624999997 0.2729296875 0.0220333984375
2.6484375 0.027275390625 0.3341796875 1.7025390625 0.1829296875 0.0095833984375
2.4484375 0.016025390625 0.2591796875 2.2275390625 0.1379296875 0.0033583984375
2.0484375 0.023525390625 0.30917968749999997 1.8775390625 0.22792968749999998 0.0158083984375
2.0359375 0.020478515625 0.3294921875 1.6478515625 0.1688671875 0.013084960937500001
2.4359375 0.027978515625 0.2794921875 1.9978515625 0.2588671875 0.0006349609375000001
2.6359375 0.016728515625 0.3044921875 1.8228515625 0.2138671875 0.0068599609375
2.2359375 0.024228515625 0.2544921875 2.1728515625 0.12386718749999999 0.019309960937500002
2.3359375 0.018603515625 0.2919921875 2.2603515625 0.1463671875 0.0161974609375
2.7359375 0.026103515624999997 0.3419921875 1.9103515625 0.2363671875 0.0037474609375
2.5359374999999997 0.022353515625 0.2669921875 2.0853515625 0.2813671875 0.0099724609375
2.1359375 0.029853515625 0.31699218749999997 1.7353515625 0.19136718749999998 0.0224224609375
2.1859375 0.015791015624999998 0.2732421875 1.8666015625 0.2701171875 0.0208662109375
2.5859375 0.023291015625 0.3232421875 2.2166015624999997 0.1801171875 0.0084162109375
2.7859374999999997 0.019541015624999998 0.2982421875 1.6916015625 0.13511718749999999 0.0021912109375
2.3859375 0.027041015624999998 0.34824218749999997 2.0416015625 0.22511718749999998 0.014641210937500001
2.2859375 0.021416015625 0.3107421875 1.9541015625 0.2476171875 0.0239787109375
2.6859374999999996 0.028916015625 0.2607421875 1.6041015625000001 0.15761718749999998 0.0115287109375
2.4859375 0.017666015625 0.33574218749999996 2.1291015625 0.2026171875 0.005303710937500001
2.0859375 0.025166015625 0.2857421875 1.7791015625 0.2926171875 0.0177537109375
2.0609375 0.017197265625 0.32011718749999996 2.1072265624999997 0.1294921875 0.0123068359375
2.4609375 0.024697265625 0.2701171875 1.7572265625 0.2194921875 0.024756835937500003
2.6609374999999997 0.020947265625 0.3451171875 2.2822265625 0.26449218750000003 0.0185318359375
2.2609375 0.028447265625 0.2951171875 1.9322265625 0.1744921875 0.006081835937500001
2.3609375 0.019072265625 0.2576171875 1.8447265625 0.1969921875 0.009194335937500001
2.7609375 0.026572265625 0.3076171875 2.1947265624999996 0.2869921875 0.021644335937500002
2.5609374999999996 0.015322265625 0.2826171875 1.6697265625000002 0.2419921875 0.0154193359375
2.1609375 0.022822265624999998 0.33261718749999997 2.0197265625 0.1519921875 0.0029693359375
2.1109375 0.021884765625 0.2763671875 2.1509765625 0.23074218749999997 0.004525585937500001
2.5109375 0.029384765624999996 0.3263671875 1.8009765625 0.1407421875 0.0169755859375
2.7109375 0.018134765625 0.2513671875 1.9759765624999999 0.1857421875 0.0232005859375
2.3109375 0.025634765625 0.30136718749999997 1.6259765625 0.2757421875 0.0107505859375
2.2109375 0.016259765625 0.3388671875 1.7134765625000001 0.2982421875 0.0014130859375
2.6109375 0.023759765625 0.2888671875 2.0634765625 0.2082421875 0.0138630859375
2.4109374999999997 0.020009765625 0.3138671875 1.8884765625 0.1632421875 0.0200880859375
2.0109375 0.027509765624999998 0.2638671875 2.2384765625 0.2532421875 0.0076380859375000006
2.0078125 0.017490234375 0.3400390625 1.9349609375 0.1428515625 0.017850976562500002
2.4078125 0.024990234375 0.2900390625 2.2849609374999997 0.2328515625 0.005400976562500001
2.6078124999999996 0.021240234375 0.31503906249999997 1.7599609375 0.2778515625 0.011625976562500001
2.2078125 0.028740234375 0.2650390625 2.1099609375 0.1878515625 0.0240759765625
2.3078125 0.019365234375 0.2775390625 2.0224609375 0.1653515625 0.0147384765625
2.7078124999999997 0.026865234374999998 0.3275390625 1.6724609375000001 0.2553515625 0.0022884765625
2.5078125 0.015615234375 0.2525390625 2.1974609375 0.21035156249999998 0.0085134765625
2.1078125 0.023115234375 0.3025390625 1.8474609375 0.1203515625 0.0209634765625
2.1578125 0.022177734375 0.2587890625 1.6287109375000002 0.24410156249999998 0.022519726562500002
2.5578125 0.029677734375 0.3087890625 1.9787109374999998 0.1541015625 0.0100697265625
2.7578125 0.018427734374999998 0.2837890625 1.8037109375 0.1991015625 0.0038447265625000003
2.3578125 0.025927734374999997 0.33378906249999996 2.1537109374999996 0.28910156249999996 0.0162947265625
2.2578125 0.016552734375 0.3212890625 2.2412109375 0.2666015625 0.0194072265625
2.6578125 0.024052734375 0.2712890625 1.8912109375 0.1766015625 0.006957226562500001
2.4578124999999997 0.020302734375 0.34628906249999997 2.0662109374999997 0.1316015625 0.0007322265625000001
2.0578125 0.027802734375 0.2962890625 1.7162109375 0.2216015625 0.0131822265625
2.0828125 0.019833984375 0.3119140625 2.1755859374999997 0.1934765625 0.007735351562500001
2.4828124999999996 0.027333984375 0.2619140625 1.8255859375 0.2834765625 0.020185351562500002
2.6828125 0.016083984375 0.3369140625 2.0005859375 0.2384765625 0.0139603515625
2.2828125 0.023583984375 0.2869140625 1.6505859375 0.1484765625 0.0015103515625000002
2.3828125 0.017958984375 0.2744140625 1.7380859375 0.1259765625 0.0108478515625
2.7828125 0.025458984375 0.3244140625 2.0880859375 0.2159765625 0.023297851562500003
2.5828124999999997 0.021708984375 0.29941406249999997 1.9130859375 0.2609765625 0.0170728515625
2.1828125 0.029208984374999997 0.34941406249999996 2.2630859374999996 0.17097656249999998 0.0046228515625000004
2.1328125 0.015146484375 0.2931640625 2.0443359375 0.29472656249999996 0.0030666015625
2.5328125 0.022646484374999998 0.3431640625 1.6943359375 0.2047265625 0.015516601562500001
2.7328124999999996 0.018896484374999998 0.2681640625 2.2193359375 0.1597265625 0.0217416015625
2.3328124999999997 0.026396484375 0.31816406249999996 1.8693359375 0.2497265625 0.0092916015625
2.2328125 0.020771484375 0.33066406249999997 1.7818359375 0.2272265625 0.006179101562500001
2.6328125 0.028271484375 0.2806640625 2.1318359375 0.13722656249999998 0.0186291015625
2.4328125 0.017021484375 0.3056640625 1.6068359375 0.1822265625 0.0248541015625
2.0328125 0.024521484375 0.2556640625 1.9568359375 0.2722265625 0.0124041015625
2.0453125 0.021474609375 0.2822265625 2.2740234375 0.12316406249999999 0.008902539062500001
2.4453125 0.028974609374999998 0.3322265625 1.9240234375 0.21316406249999997 0.021352539062500002
2.6453124999999997 0.017724609375 0.2572265625 2.0990234375 0.2581640625 0.0151275390625
2.2453125 0.025224609375 0.30722656249999997 1.7490234375 0.1681640625 0.0026775390625
2.3453125 0.015849609375 0.3447265625 1.6615234375 0.1906640625 0.0120150390625
2.7453125 0.023349609374999997 0.2947265625 2.0115234375 0.2806640625 0.024465039062500003
2.5453124999999996 0.019599609375 0.3197265625 1.8365234375 0.2356640625 0.0182400390625
2.1453125 0.027099609375 0.2697265625 2.1865234375 0.1456640625 0.005790039062500001
2.1953125 0.018662109375 0.3134765625 1.9677734375 0.2244140625 0.0011212890625
2.5953125 0.026162109375 0.2634765625 1.6177734375000001 0.1344140625 0.0135712890625
2.7953124999999996 0.022412109375 0.33847656249999997 2.1427734375 0.1794140625 0.0197962890625
2.3953124999999997 0.029912109375 0.2884765625 1.7927734375 0.2694140625 0.007346289062500001
2.2953125 0.020537109375 0.2509765625 1.8802734375 0.29191406249999996 0.004233789062500001
2.6953125 0.028037109375 0.3009765625 2.2302734374999997 0.2019140625 0.0166837890625
2.4953125 0.016787109374999998 0.2759765625 1.7052734375 0.1569140625 0.0229087890625
2.0953125 0.024287109374999998 0.32597656249999996 2.0552734375 0.2469140625 0.0104587890625
2.0703125 0.016318359375 0.2666015625 1.8583984375 0.17378906249999998 0.0159056640625
2.4703125 0.023818359375 0.3166015625 2.2083984374999996 0.2637890625 0.0034556640625
2.6703124999999996 0.020068359374999997 0.29160156249999997 1.6833984375 0.2187890625 0.0096806640625
2.2703125 0.027568359374999997 0.34160156249999996 2.0333984375 0.1287890625 0.0221306640625
2.3703125 0.021943359375 0.3041015625 2.1208984374999997 0.1512890625 0.012793164062500001
2.7703124999999997 0.029443359375 0.2541015625 1.7708984375 0.24128906249999998 0.00034316406250000004
2.5703125 0.018193359375 0.3291015625 2.2958984375 0.28628906249999997 0.0065681640625000004
2.1703125 0.025693359375 0.2791015625 1.9458984375 0.1962890625 0.019018164062500002
2.1203125 0.019130859375 0.3353515625 1.7271484375000001 0.2750390625 0.0236869140625
2.5203124999999997 0.026630859375 0.2853515625 2.0771484375 0.1850390625 0.0112369140625
2.7203125 0.015380859375 0.31035156249999996 1.9021484375 0.1400390625 0.005011914062500001
2.3203125 0.022880859375 0.2603515625 2.2521484375 0.2300390625 0.0174619140625
2.2203125 0.017255859374999998 0.2978515625 2.1646484375 0.2525390625 0.0205744140625
2.6203125 0.024755859375 0.3478515625 1.8146484375 0.1625390625 0.0081244140625
2.4203125 0.021005859374999998 0.2728515625 1.9896484374999999 0.20753906249999998 0.0018994140625000003
2.0203125 0.028505859374999998 0.32285156249999997 1.6396484375 0.29753906249999995 0.014349414062500001
2.0140625 0.019482421875 0.2705078125 2.0716796875 0.2145703125 0.0192126953125
2.4140625 0.026982421875 0.3205078125 1.7216796875 0.1245703125 0.006762695312500001
2.6140624999999997 0.015732421875 0.29550781249999997 2.2466796875 0.1695703125 0.0005376953125000001
2.2140625 0.023232421875 0.34550781249999996 1.8966796875 0.25957031249999996 0.0129876953125
2.3140625 0.017607421875 0.3080078125 1.8091796875 0.28207031250000003 0.0223251953125
2.7140625 0.025107421875 0.2580078125 2.1591796875 0.1920703125 0.0098751953125
2.5140624999999996 0.021357421874999998 0.3330078125 1.6341796875 0.1470703125 0.0036501953125
2.1140625 0.028857421874999997 0.2830078125 1.9841796875 0.2370703125 0.0161001953125
2.1640625 0.016669921875 0.32675781249999997 2.2029296874999997 0.13582031249999998 0.0145439453125
2.5640625 0.024169921875 0.2767578125 1.8529296875 0.2258203125 0.0020939453125
2.7640624999999996 0.020419921875 0.3017578125 2.0279296875 0.2708203125 0.0083189453125
2.3640624999999997 0.027919921874999996 0.2517578125 1.6779296875 0.1808203125 0.020768945312500002
2.2640625 0.022294921875 0.2892578125 1.7654296875 0.2033203125 0.0176564453125
2.6640625 0.029794921874999998 0.3392578125 2.1154296875 0.2933203125 0.0052064453125
2.4640625 0.018544921875 0.2642578125 1.9404296875 0.2483203125 0.0114314453125
2.0640625 0.026044921874999998 0.31425781249999996 2.2904296874999996 0.1583203125 0.023881445312500003
2.0890625 0.018076171874999998 0.2798828125 1.6123046875 0.2651953125 0.0059845703125000005
2.4890624999999997 0.025576171874999998 0.32988281249999996 1.9623046875 0.17519531249999998 0.018434570312500002
2.6890625 0.021826171874999998 0.2548828125 1.7873046875 0.1301953125 0.0246595703125
2.2890625 0.029326171875 0.3048828125 2.1373046875 0.2201953125 0.012209570312500001
2.3890625 0.019951171875 0.34238281249999997 2.2248046875 0.24269531249999998 0.0028720703125
2.7890625 0.027451171875 0.2923828125 1.8748046875 0.15269531249999999 0.0153220703125
2.5890625 0.016201171875 0.3173828125 2.0498046875 0.1976953125 0.0215470703125
2.1890625 0.023701171875 0.2673828125 1.6998046875000001 0.2876953125 0.0090970703125
2.1390625 0.020888671875 0.3236328125 1.9185546875 0.1864453125 0.0106533203125
2.5390625 0.028388671875 0.2736328125 2.2685546875 0.2764453125 0.0231033203125
2.7390624999999997 0.017138671875 0.3486328125 1.7435546875 0.2314453125 0.0168783203125
2.3390625 0.024638671874999997 0.2986328125 2.0935546874999997 0.1414453125 0.0044283203125
2.2390625 0.015263671874999999 0.2611328125 2.0060546875 0.1639453125 0.007540820312500001
2.6390624999999996 0.022763671875 0.31113281249999997 1.6560546875000002 0.25394531249999996 0.0199908203125
2.4390625 0.019013671875 0.2861328125 2.1810546874999996 0.2989453125 0.0137658203125
2.0390625 0.026513671875 0.3361328125 1.8310546875 0.20894531249999998 0.0013158203125000001
2.0265625 0.015498046875 0.3001953125 1.6888671875 0.2342578125 0.0040392578125000005
2.4265624999999997 0.022998046874999997 0.2501953125 2.0388671874999997 0.1442578125 0.0164892578125
2.6265625 0.019248046875 0.3251953125 1.8638671875 0.1892578125 0.022714257812500003
2.2265625 0.026748046875 0.2751953125 2.2138671875 0.2792578125 0.0102642578125
2.3265625 0.021123046875 0.2626953125 2.1263671874999996 0.25675781249999996 0.0009267578125000001
2.7265625 0.028623046875 0.3126953125 1.7763671875 0.1667578125 0.0133767578125
2.5265625 0.017373046875 0.2876953125 1.9513671874999998 0.12175781249999999 0.019601757812500002
2.1265625 0.024873046875 0.33769531249999996 1.6013671875000002 0.21175781249999998 0.007151757812500001
2.1765625 0.020185546874999998 0.2939453125 1.8201171875 0.1555078125 0.0118205078125
2.5765624999999996 0.027685546875 0.3439453125 2.1701171875 0.24550781249999998 0.0242705078125
2.7765625 0.016435546875 0.2689453125 1.6451171875000001 0.2905078125 0.0180455078125
2.3765625 0.023935546874999998 0.31894531249999997 1.9951171875 0.2005078125 0.005595507812500001
2.2765625 0.018310546875 0.3314453125 2.0826171875 0.1780078125 0.0087080078125
2.6765624999999997 0.025810546875 0.2814453125 1.7326171875 0.2680078125 0.0211580078125
2.4765625 0.022060546875 0.3064453125 2.2576171874999997 0.22300781249999999 0.014933007812500001
2.0765625 0.029560546875 0.2564453125 1.9076171875 0.1330078125 0.0024830078125
2.0515625 0.021591796875 0.3470703125 1.9732421875 0.2848828125 0.0203798828125
2.4515625 0.029091796875 0.2970703125 1.6232421875 0.1948828125 0.0079298828125
2.6515625 0.017841796875 0.32207031249999996 2.1482421874999997 0.1498828125 0.0017048828125000002
2.2515625 0.025341796875 0.2720703125 1.7982421875 0.2398828125 0.0141548828125
2.3515625 0.015966796874999998 0.2845703125 1.8857421875 0.2173828125 0.0234923828125
2.7515625 0.023466796875 0.33457031249999997 2.2357421874999996 0.1273828125 0.0110423828125
2.5515624999999997 0.019716796874999998 0.2595703125 1.7107421875 0.17238281249999998 0.004817382812500001
2.1515625 0.027216796874999998 0.3095703125 2.0607421875 0.26238281249999995 0.0172673828125
2.1015625 0.016904296875 0.2533203125 2.2794921875 0.20613281249999998 0.0125986328125
2.5015625 0.024404296875 0.30332031249999997 1.9294921875 0.2961328125 0.0001486328125
2.7015624999999996 0.020654296875 0.2783203125 2.1044921875 0.25113281249999997 0.006373632812500001
2.3015625 0.028154296875 0.3283203125 1.7544921875 0.1611328125 0.0188236328125
2.2015625 0.018779296875 0.3158203125 1.6669921875 0.13863281249999998 0.0157111328125
2.6015625 0.026279296874999997 0.2658203125 2.0169921875 0.2286328125 0.0032611328125
2.4015625 0.015029296874999999 0.3408203125 1.8419921875 0.2736328125 0.0094861328125
2.0015625 0.022529296875 0.2908203125 2.1919921875 0.1836328125 0.021936132812500002
2.00234375 0.0187646484375 0.34541015625 2.2938476562499996 0.20244140625 0.01417919921875
2.40234375 0.0262646484375 0.29541015625 1.94384765625 0.29244140625 0.0017291992187500002
2.6023437499999997 0.0150146484375 0.32041015624999997 2.11884765625 0.24744140625 0.00795419921875
2.20234375 0.0225146484375 0.27041015625 1.76884765625 0.15744140625 0.020404199218750002
2.30234375 0.016889648437499998 0.28291015625 1.68134765625 0.13494140625 0.01729169921875
2.70234375 0.0243896484375 0.33291015625 2.03134765625 0.22494140624999998 0.00484169921875
2.5023437499999996 0.020639648437499998 0.25791015625 1.85634765625 0.26994140624999996 0.01106669921875
2.10234375 0.028139648437499998 0.30791015625 2.2063476562499997 0.17994140625 0.023516699218750003
2.15234375 0.0159521484375 0.25166015625 1.98759765625 0.28119140625 0.01884794921875
2.55234375 0.0234521484375 0.30166015625 1.63759765625 0.19119140624999997 0.006397949218750001
2.7523437499999996 0.019702148437499997 0.27666015625 2.16259765625 0.14619140625 0.00017294921875
2.3523437499999997 0.027202148437499997 0.32666015625 1.81259765625 0.23619140624999999 0.01262294921875
2.25234375 0.0215771484375 0.31416015625 1.90009765625 0.21369140625 0.02196044921875
2.65234375 0.0290771484375 0.26416015625 2.25009765625 0.12369140625 0.00951044921875
2.45234375 0.0178271484375 0.33916015624999996 1.72509765625 0.16869140625 0.00328544921875
2.05234375 0.0253271484375 0.28916015625 2.07509765625 0.25869140625 0.01573544921875
2.07734375 0.0182958984375 0.30478515624999997 1.83447265625 0.16306640625 0.01028857421875
2.4773437499999997 0.0257958984375 0.25478515625 2.1844726562499996 0.25306640625 0.02273857421875
2.67734375 0.0220458984375 0.32978515625 1.6594726562500002 0.29806640625 0.01651357421875
2.27734375 0.0295458984375 0.27978515625 2.00947265625 0.20806640625 0.00406357421875
2.37734375 0.0201708984375 0.26728515625 2.0969726562499997 0.18556640624999998 0.007176074218750001
2.77734375 0.0276708984375 0.31728515625 1.74697265625 0.27556640624999995 0.01962607421875
2.57734375 0.016420898437499998 0.29228515625 2.27197265625 0.23056640625 0.01340107421875
2.17734375 0.023920898437499998 0.34228515625 1.92197265625 0.14056640625 0.0009510742187500001
2.12734375 0.0211083984375 0.29853515625 1.7032226562500001 0.24181640625 0.005619824218750001
2.52734375 0.028608398437499998 0.34853515625 2.05322265625 0.15181640624999998 0.018069824218750002
2.7273437499999997 0.0173583984375 0.27353515625 1.87822265625 0.19681640625 0.02429482421875
2.32734375 0.0248583984375 0.32353515624999996 2.22822265625 0.28681640625 0.011844824218750001
2.22734375 0.015483398437499999 0.33603515624999997 2.14072265625 0.26431640624999997 0.00250732421875
2.6273437499999996 0.022983398437499997 0.28603515625 1.79072265625 0.17431640625 0.01495732421875
2.42734375 0.0192333984375 0.31103515625 1.9657226562499999 0.12931640625 0.02118232421875
2.02734375 0.0267333984375 0.26103515625 1.61572265625 0.21931640624999998 0.00873232421875
2.03984375 0.0152490234375 0.27509765625 1.91103515625 0.17712890625 0.01223388671875
2.43984375 0.022749023437499998 0.32509765625 2.2610351562499997 0.26712890624999996 0.024683886718750003
2.63984375 0.0189990234375 0.25009765625 1.73603515625 0.22212890624999998 0.01845888671875
2.23984375 0.026499023437499998 0.30009765625 2.08603515625 0.13212890624999998 0.006008886718750001
2.33984375 0.0208740234375 0.33759765625 1.99853515625 0.15462890625 0.009121386718750001
2.73984375 0.0283740234375 0.28759765625 1.6485351562500001 0.24462890625 0.021571386718750002
2.5398437499999997 0.0171240234375 0.31259765624999997 2.17353515625 0.28962890625 0.01534638671875
2.13984375 0.0246240234375 0.26259765625 1.82353515625 0.19962890625 0.00289638671875
2.18984375 0.0199365234375 0.31884765625 1.6047851562500002 0.25587890625 0.004452636718750001
2.58984375 0.0274365234375 0.26884765625 1.9547851562499998 0.16587890624999999 0.01690263671875
2.7898437499999997 0.0161865234375 0.34384765624999997 1.77978515625 0.12087890625 0.02312763671875
2.38984375 0.0236865234375 0.29384765625 2.1297851562499996 0.21087890625 0.01067763671875
2.28984375 0.018061523437499998 0.25634765625 2.21728515625 0.23337890625 0.00134013671875
2.6898437499999996 0.025561523437499997 0.30634765625 1.86728515625 0.14337890625 0.01379013671875
2.48984375 0.0218115234375 0.28134765625 2.0422851562499997 0.18837890624999998 0.02001513671875
2.08984375 0.0293115234375 0.33134765624999996 1.69228515625 0.27837890625 0.007565136718750001
2.06484375 0.022280273437499998 0.27197265625 2.19541015625 0.13775390625 0.013012011718750001
2.46484375 0.029780273437499998 0.32197265625 1.84541015625 0.22775390624999997 0.00056201171875
2.6648437499999997 0.018530273437499998 0.29697265624999997 2.02041015625 0.27275390624999996 0.00678701171875
2.26484375 0.0260302734375 0.34697265624999996 1.67041015625 0.18275390625 0.019237011718750002
2.36484375 0.0166552734375 0.30947265625 1.75791015625 0.20525390625 0.01612451171875
2.76484375 0.0241552734375 0.25947265625 2.10791015625 0.29525390625 0.00367451171875
2.5648437499999996 0.0204052734375 0.33447265625 1.93291015625 0.25025390625 0.00989951171875
2.16484375 0.0279052734375 0.28447265625 2.28291015625 0.16025390625 0.02234951171875
2.11484375 0.0175927734375 0.32822265624999997 2.06416015625 0.21650390625 0.02079326171875
2.51484375 0.0250927734375 0.27822265625 1.71416015625 0.12650390625 0.00834326171875
2.71484375 0.0213427734375 0.30322265625 2.2391601562499996 0.17150390625 0.00211826171875
2.31484375 0.028842773437499997 0.25322265625 1.88916015625 0.26150390625 0.014568261718750001
2.21484375 0.0194677734375 0.29072265625 1.80166015625 0.28400390625 0.02390576171875
2.61484375 0.0269677734375 0.34072265625 2.1516601562499997 0.19400390625 0.01145576171875
2.4148437499999997 0.0157177734375 0.26572265625 1.62666015625 0.14900390624999998 0.005230761718750001
2.01484375 0.0232177734375 0.31572265624999996 1.97666015625 0.23900390625 0.01768076171875
2.02109375 0.0172412109375 0.26494140625 1.71962890625 0.26853515625 0.022154980468750002
2.42109375 0.0247412109375 0.31494140625 2.0696289062499997 0.17853515625 0.00970498046875
2.62109375 0.020991210937499998 0.28994140625 1.89462890625 0.13353515625 0.00347998046875
2.22109375 0.028491210937499997 0.33994140624999997 2.24462890625 0.22353515624999998 0.01592998046875
2.32109375 0.0191162109375 0.30244140625 2.1571289062499996 0.24603515625 0.01904248046875
2.7210937499999996 0.0266162109375 0.25244140625 1.80712890625 0.15603515625 0.006592480468750001
2.52109375 0.0153662109375 0.32744140624999996 1.9821289062499998 0.20103515625 0.00036748046875
2.12109375 0.0228662109375 0.27744140625 1.6321289062500002 0.29103515625 0.01281748046875
2.17109375 0.0219287109375 0.33369140625 1.85087890625 0.16728515625 0.01748623046875
2.5710937499999997 0.029428710937499998 0.28369140625 2.20087890625 0.25728515625 0.005036230468750001
2.77109375 0.0181787109375 0.30869140624999997 1.6758789062500001 0.21228515625 0.01126123046875
2.37109375 0.025678710937499998 0.25869140625 2.02587890625 0.12228515625 0.02371123046875
2.27109375 0.0163037109375 0.29619140625 2.11337890625 0.14478515625 0.01437373046875
2.67109375 0.0238037109375 0.34619140625 1.76337890625 0.23478515625 0.0019237304687500002
2.47109375 0.0200537109375 0.27119140625 2.2883789062499997 0.27978515625 0.00814873046875
2.07109375 0.027553710937499996 0.32119140625 1.93837890625 0.18978515624999998 0.02059873046875
2.09609375 0.0205224609375 0.28681640625 1.96025390625 0.22916015625 0.00270185546875
2.49609375 0.0280224609375 0.33681640625 1.61025390625 0.13916015625 0.015151855468750001
2.6960937499999997 0.0167724609375 0.26181640625 2.13525390625 0.18416015624999998 0.02137685546875
2.29609375 0.024272460937499997 0.31181640624999996 1.78525390625 0.27416015625 0.00892685546875
2.39609375 0.0186474609375 0.34931640625 1.87275390625 0.29666015625 0.005814355468750001
2.79609375 0.0261474609375 0.29931640625 2.22275390625 0.20666015625 0.01826435546875
2.5960937499999996 0.0223974609375 0.32431640624999997 1.69775390625 0.16166015625 0.02448935546875
2.19609375 0.0298974609375 0.27431640625 2.04775390625 0.25166015625 0.01203935546875
2.14609375 0.0158349609375 0.31806640625 2.2665039062499996 0.12791015625 0.007370605468750001
2.54609375 0.0233349609375 0.26806640625 1.91650390625 0.21791015625 0.019820605468750002
2.74609375 0.0195849609375 0.34306640624999996 2.09150390625 0.26291015625 0.01359560546875
2.34609375 0.0270849609375 0.29306640624999997 1.74150390625 0.17291015625 0.00114560546875
2.24609375 0.021459960937499998 0.25556640625 1.65400390625 0.19541015625 0.01048310546875
2.64609375 0.0289599609375 0.30556640625 2.00400390625 0.28541015625 0.022933105468750003
2.4460937499999997 0.017709960937499998 0.28056640625 1.82900390625 0.24041015625 0.01670810546875
2.04609375 0.025209960937499998 0.33056640625 2.1790039062499997 0.15041015624999998 0.0042581054687500005
2.03359375 0.0207568359375 0.30712890625 2.05869140625 0.29384765625 0.0015346679687500001
2.43359375 0.0282568359375 0.25712890625 1.70869140625 0.20384765625 0.013984667968750001
2.6335937499999997 0.0170068359375 0.33212890624999997 2.2336914062499997 0.15884765625 0.02020966796875
2.23359375 0.0245068359375 0.28212890625 1.88369140625 0.24884765625 0.007759667968750001
2.33359375 0.0151318359375 0.26962890625 1.79619140625 0.22634765624999997 0.004647167968750001
2.73359375 0.022631835937499997 0.31962890624999996 2.14619140625 0.13634765625 0.01709716796875
2.5335937499999996 0.0188818359375 0.29462890625 1.6211914062500001 0.18134765625 0.02332216796875
2.13359375 0.0263818359375 0.34462890625 1.97119140625 0.27134765625 0.01087216796875
2.18359375 0.0179443359375 0.28837890625 2.18994140625 0.19259765625 0.00931591796875
2.58359375 0.0254443359375 0.33837890625 1.83994140625 0.28259765625 0.02176591796875
2.7835937499999996 0.0216943359375 0.26337890625 2.01494140625 0.23759765625 0.01554091796875
2.3835937499999997 0.0291943359375 0.31337890625 1.66494140625 0.14759765625 0.0030909179687500002
2.28359375 0.019819335937499998 0.32587890625 1.75244140625 0.12509765625 0.012428417968750001
2.68359375 0.0273193359375 0.27587890625 2.1024414062499996 0.21509765625 0.02487841796875
2.48359375 0.0160693359375 0.30087890624999997 1.92744140625 0.26009765625000003 0.018653417968750002
2.08359375 0.023569335937499998 0.25087890625 2.27744140625 0.17009765625 0.0062034179687500005
2.05859375 0.0165380859375 0.34150390625 1.64306640625 0.25447265625 0.024100292968750003
2.45859375 0.0240380859375 0.29150390625 1.9930664062499999 0.16447265625 0.01165029296875
2.6585937499999996 0.0202880859375 0.31650390624999997 1.81806640625 0.20947265625 0.00542529296875
2.25859375 0.0277880859375 0.26650390625 2.16806640625 0.29947265624999997 0.01787529296875
2.35859375 0.0221630859375 0.27900390625 2.25556640625 0.27697265625 0.020987792968750002
2.7585937499999997 0.0296630859375 0.32900390625 1.90556640625 0.18697265624999998 0.00853779296875
2.55859375 0.0184130859375 0.25400390625 2.08056640625 0.14197265625 0.00231279296875
2.15859375 0.025913085937499997 0.30400390625 1.7305664062500001 0.23197265625 0.01476279296875
2.10859375 0.019350585937499998 0.26025390625 1.94931640625 0.15322265624999998 0.01631904296875
2.5085937499999997 0.026850585937499998 0.31025390625 2.29931640625 0.24322265625 0.00386904296875
2.70859375 0.0156005859375 0.28525390625 1.77431640625 0.28822265625 0.01009404296875
2.30859375 0.0231005859375 0.33525390624999996 2.1243164062499997 0.19822265625 0.02254404296875
2.20859375 0.0174755859375 0.32275390625 2.03681640625 0.17572265625 0.01320654296875
2.60859375 0.0249755859375 0.27275390625 1.68681640625 0.26572265625 0.00075654296875
2.40859375 0.0212255859375 0.34775390624999997 2.2118164062499996 0.22072265624999998 0.006981542968750001
2.00859375 0.0287255859375 0.29775390625 1.86181640625 0.13072265624999999 0.01943154296875
2.01171875 0.016245117187499998 0.32470703125 2.15986328125 0.22283203125 0.006106152343750001
2.41171875 0.023745117187499998 0.27470703125 1.80986328125 0.13283203124999998 0.01855615234375
2.6117187499999996 0.0199951171875 0.34970703124999997 1.98486328125 0.17783203125 0.02478115234375
2.21171875 0.0274951171875 0.29970703125 1.6348632812500001 0.26783203125 0.01233115234375
2.31171875 0.0218701171875 0.26220703125 1.72236328125 0.29033203124999996 0.00299365234375
2.7117187499999997 0.0293701171875 0.31220703125 2.07236328125 0.20033203125 0.015443652343750001
